return_id,order_item_id,return_date,return_reason
4061,117451,2024-08-19,Arrived Late
4062,107417,2023-02-11,Arrived Late
4063,57592,2023-09-05,Not as Described
4064,58711,2024-01-18,Arrived Late
4065,68491,2022-06-10,Damaged
4066,79273,2020-06-22,Changed Mind
4067,88335,2023-10-10,Damaged
4068,62524,2024-03-01,Arrived Late
4069,90183,2024-06-10,Not as Described
4070,97416,2020-04-19,Arrived Late
4071,44706,2021-05-22,Arrived Late
4072,109966,2020-10-10,Not as Described
4073,76276,2023-04-14,Arrived Late
4074,36955,2022-12-27,Arrived Late
4075,14278,2020-12-18,Changed Mind
4076,82365,2023-09-27,Changed Mind
4077,32582,2024-06-03,Changed Mind
4078,52071,2021-12-23,Not as Described
4079,89850,2021-12-03,Damaged
4080,53337,2024-09-13,Arrived Late
4081,47195,2024-09-24,Damaged
4082,32664,2020-08-30,Damaged
4083,50568,2020-12-17,Damaged
4084,38341,2022-12-05,Wrong Item
4085,117142,2024-06-12,Damaged
4086,83981,2021-05-10,Arrived Late
4087,74107,2023-05-09,Arrived Late
4088,65100,2024-06-18,Changed Mind
4089,99328,2024-06-28,Changed Mind
4090,116968,2023-12-18,Damaged
4091,83557,2020-01-20,Changed Mind
4092,110215,2025-01-05,Wrong Item
4093,67728,2024-04-09,Arrived Late
4094,13739,2020-12-23,Not as Described
4095,50253,2020-09-22,Wrong Item
4096,119685,2020-05-29,Not as Described
4097,79079,2022-01-03,Changed Mind
4098,40860,2022-03-31,Damaged
4099,58072,2020-12-26,Not as Described
4100,109950,2024-05-16,Wrong Item
4101,108447,2022-01-21,Not as Described
4102,111,2022-10-25,Damaged
4103,2373,2024-01-07,Damaged
4104,93289,2023-07-08,Wrong Item
4105,96341,2023-09-16,Changed Mind
4106,107832,2020-10-26,Wrong Item
4107,86385,2022-07-04,Not as Described
4108,107014,2021-09-18,Arrived Late
4109,108226,2024-10-21,Arrived Late
4110,45359,2020-10-20,Arrived Late
4111,93473,2024-08-24,Damaged
4112,24613,2023-08-08,Damaged
4113,19879,2022-09-18,Arrived Late
4114,114491,2020-04-22,Wrong Item
4115,74457,2023-06-05,Wrong Item
4116,104546,2020-12-10,Damaged
4117,65753,2024-01-26,Wrong Item
4118,21369,2021-03-15,Arrived Late
4119,69979,2020-07-27,Changed Mind
4120,7267,2020-07-15,Arrived Late
4121,30276,2021-01-02,Arrived Late
4122,84595,2024-12-16,Changed Mind
4123,17165,2021-10-17,Wrong Item
4124,5534,2022-07-25,Damaged
4125,32696,2023-08-17,Arrived Late
4126,35232,2022-07-03,Wrong Item
4127,73800,2021-12-12,Damaged
4128,46278,2023-02-12,Wrong Item
4129,6330,2024-11-24,Wrong Item
4130,17893,2023-12-22,Wrong Item
4131,73486,2020-09-02,Not as Described
4132,89509,2022-12-11,Arrived Late
4133,74669,2021-12-23,Wrong Item
4134,59633,2023-05-11,Damaged
4135,63224,2020-10-10,Not as Described
4136,37774,2021-02-26,Damaged
4137,9799,2020-04-07,Arrived Late
4138,28432,2024-11-04,Wrong Item
4139,29953,2021-11-30,Not as Described
4140,40490,2023-11-29,Not as Described
4141,99928,2023-03-09,Changed Mind
4142,81887,2023-12-04,Damaged
4143,40018,2020-03-04,Changed Mind
4144,74666,2020-08-04,Wrong Item
4145,34109,2022-02-21,Not as Described
4146,71307,2022-09-21,Arrived Late
4147,66576,2022-04-23,Wrong Item
4148,67138,2022-10-03,Changed Mind
4149,23968,2022-01-02,Wrong Item
4150,28412,2020-07-26,Not as Described
4151,42199,2021-03-10,Changed Mind
4152,86304,2020-02-27,Damaged
4153,42169,2024-10-29,Damaged
4154,75602,2025-01-05,Not as Described
4155,90867,2021-07-29,Not as Described
4156,22732,2020-09-28,Wrong Item
4157,104509,2021-04-24,Changed Mind
4158,26702,2022-04-18,Damaged
4159,26338,2022-12-31,Wrong Item
4160,12359,2022-07-23,Arrived Late
4161,17007,2024-07-27,Damaged
4162,70350,2021-12-29,Arrived Late
4163,60457,2023-04-20,Damaged
4164,20802,2020-01-26,Changed Mind
4165,87379,2023-07-26,Arrived Late
4166,1816,2023-04-16,Arrived Late
4167,38467,2021-08-12,Wrong Item
4168,53245,2020-05-15,Changed Mind
4169,20845,2021-08-27,Not as Described
4170,14786,2024-01-31,Changed Mind
4171,10745,2020-07-23,Arrived Late
4172,5909,2023-01-10,Not as Described
4173,44547,2022-11-12,Not as Described
4174,92038,2024-11-28,Arrived Late
4175,15187,2024-10-22,Arrived Late
4176,16112,2022-08-23,Arrived Late
4177,61284,2020-08-02,Wrong Item
4178,83094,2020-10-27,Changed Mind
4179,11462,2024-05-18,Changed Mind
4180,77820,2020-10-15,Not as Described
4181,45931,2021-05-03,Damaged
4182,107809,2021-03-21,Arrived Late
4183,44121,2020-11-05,Not as Described
4184,32115,2020-08-11,Not as Described
4185,93865,2023-07-09,Changed Mind
4186,104339,2021-02-06,Damaged
4187,83283,2024-03-15,Wrong Item
4188,75936,2022-06-07,Changed Mind
4189,89828,2021-06-16,Arrived Late
4190,11790,2021-07-01,Damaged
4191,58197,2020-07-15,Wrong Item
4192,29658,2023-02-06,Changed Mind
4193,35005,2022-05-07,Changed Mind
4194,99837,2021-03-18,Not as Described
4195,46121,2020-04-04,Wrong Item
4196,87206,2022-06-29,Changed Mind
4197,79781,2022-01-09,Wrong Item
4198,41907,2021-09-28,Arrived Late
4199,37579,2021-08-27,Damaged
4200,28239,2024-09-14,Wrong Item
4201,58847,2022-12-16,Arrived Late
4202,37273,2020-01-06,Wrong Item
4203,28525,2020-06-02,Damaged
4204,119723,2020-04-04,Changed Mind
4205,58013,2022-04-12,Wrong Item
4206,25270,2021-06-03,Changed Mind
4207,83611,2022-05-13,Not as Described
4208,77589,2021-03-25,Changed Mind
4209,9343,2022-12-07,Changed Mind
4210,2855,2023-03-01,Not as Described
4211,34454,2020-11-07,Arrived Late
4212,91885,2021-12-30,Not as Described
4213,112329,2020-07-08,Changed Mind
4214,72993,2023-08-10,Damaged
4215,101897,2021-02-24,Wrong Item
4216,117301,2022-03-19,Arrived Late
4217,89806,2020-10-05,Changed Mind
4218,44795,2021-03-01,Damaged
4219,24591,2021-05-15,Arrived Late
4220,91539,2023-03-02,Changed Mind
4221,47282,2022-03-12,Arrived Late
4222,12967,2022-10-24,Not as Described
4223,92920,2020-10-09,Wrong Item
4224,103980,2020-12-24,Changed Mind
4225,88008,2021-09-12,Arrived Late
4226,45548,2023-03-17,Wrong Item
4227,20179,2020-12-08,Changed Mind
4228,64056,2021-02-16,Not as Described
4229,76338,2020-09-24,Arrived Late
4230,114769,2021-07-05,Changed Mind
4231,5880,2024-07-05,Changed Mind
4232,100132,2022-07-06,Damaged
4233,11536,2022-02-09,Not as Described
4234,24910,2022-10-21,Damaged
4235,14461,2022-05-25,Changed Mind
4236,50309,2020-10-21,Not as Described
4237,114035,2020-03-10,Wrong Item
4238,23786,2022-09-19,Arrived Late
4239,57840,2024-12-31,Changed Mind
4240,109961,2023-11-25,Changed Mind
4241,1247,2024-11-30,Damaged
4242,109266,2021-03-12,Changed Mind
4243,51038,2023-05-10,Damaged
4244,34110,2021-10-30,Damaged
4245,98222,2020-12-23,Wrong Item
4246,104657,2021-07-09,Not as Described
4247,40320,2023-08-13,Changed Mind
4248,59643,2021-08-01,Damaged
4249,13199,2020-04-05,Changed Mind
4250,61707,2024-05-21,Arrived Late
4251,41887,2020-02-29,Wrong Item
4252,72344,2020-03-14,Wrong Item
4253,118479,2023-06-30,Changed Mind
4254,20195,2022-08-13,Arrived Late
4255,35356,2024-08-08,Arrived Late
4256,40203,2021-01-03,Wrong Item
4257,58179,2024-05-26,Damaged
4258,16541,2023-10-24,Changed Mind
4259,83709,2021-02-11,Damaged
4260,34232,2021-11-25,Not as Described
4261,25669,2023-06-29,Not as Described
4262,70427,2020-08-16,Wrong Item
4263,54978,2022-12-12,Changed Mind
4264,69341,2020-04-10,Not as Described
4265,69795,2024-01-09,Wrong Item
4266,17563,2021-06-19,Wrong Item
4267,106863,2021-02-03,Damaged
4268,70749,2023-12-02,Not as Described
4269,106106,2022-12-17,Arrived Late
4270,11762,2021-01-22,Not as Described
4271,9574,2024-03-10,Not as Described
4272,97031,2020-01-30,Wrong Item
4273,108075,2024-06-29,Not as Described
4274,60500,2021-03-22,Damaged
4275,71838,2020-05-06,Wrong Item
4276,3096,2021-04-12,Not as Described
4277,34191,2021-04-22,Not as Described
4278,43010,2024-08-12,Not as Described
4279,77046,2022-04-12,Wrong Item
4280,18121,2024-03-28,Arrived Late
4281,63337,2022-01-27,Wrong Item
4282,81409,2021-01-08,Not as Described
4283,79550,2022-09-16,Wrong Item
4284,119503,2021-10-06,Changed Mind
4285,60719,2023-11-23,Not as Described
4286,34667,2022-05-25,Not as Described
4287,7216,2022-10-22,Changed Mind
4288,4680,2023-12-07,Changed Mind
4289,50026,2023-08-02,Wrong Item
4290,7493,2021-06-18,Damaged
4291,29683,2023-03-11,Wrong Item
4292,29414,2022-11-22,Damaged
4293,115880,2024-03-14,Not as Described
4294,54959,2023-12-14,Arrived Late
4295,62128,2024-07-03,Arrived Late
4296,29276,2024-04-19,Damaged
4297,39341,2021-11-10,Changed Mind
4298,69039,2020-01-23,Not as Described
4299,108549,2023-05-27,Arrived Late
4300,51471,2020-07-03,Not as Described
4301,93916,2024-09-01,Arrived Late
4302,56581,2021-12-30,Wrong Item
4303,39871,2020-01-11,Wrong Item
4304,91525,2022-06-16,Arrived Late
4305,92560,2023-09-11,Arrived Late
4306,10856,2022-09-22,Wrong Item
4307,64491,2020-03-10,Changed Mind
4308,64938,2022-05-30,Damaged
4309,40939,2022-07-12,Arrived Late
4310,59278,2021-03-10,Wrong Item
4311,13801,2022-12-20,Damaged
4312,11470,2024-10-28,Damaged
4313,111740,2020-01-19,Wrong Item
4314,77212,2021-11-14,Changed Mind
4315,55743,2022-12-09,Not as Described
4316,113809,2024-05-29,Not as Described
4317,104349,2023-01-25,Damaged
4318,74020,2024-05-08,Arrived Late
4319,17519,2023-05-26,Damaged
4320,96897,2021-04-28,Damaged
4321,29531,2020-11-20,Arrived Late
4322,110629,2021-01-14,Not as Described
4323,109223,2021-03-09,Arrived Late
4324,55709,2023-12-12,Wrong Item
4325,108045,2024-02-07,Arrived Late
4326,102800,2020-12-03,Arrived Late
4327,79068,2024-03-03,Arrived Late
4328,6111,2022-04-17,Wrong Item
4329,94002,2021-10-28,Damaged
4330,24198,2022-11-14,Changed Mind
4331,30450,2020-11-26,Wrong Item
4332,90236,2023-12-26,Wrong Item
4333,118270,2021-06-03,Not as Described
4334,78957,2024-03-08,Damaged
4335,6751,2020-10-24,Not as Described
4336,112877,2020-05-28,Not as Described
4337,90129,2020-06-25,Arrived Late
4338,113678,2023-04-21,Arrived Late
4339,94173,2022-01-04,Not as Described
4340,58833,2024-02-01,Damaged
4341,30671,2024-06-27,Arrived Late
4342,81328,2024-11-10,Arrived Late
4343,113528,2022-07-31,Wrong Item
4344,573,2023-06-04,Damaged
4345,28054,2022-07-24,Wrong Item
4346,57552,2024-10-13,Changed Mind
4347,21921,2022-09-20,Wrong Item
4348,12620,2022-03-27,Wrong Item
4349,76271,2021-05-07,Wrong Item
4350,44663,2022-11-12,Changed Mind
4351,24391,2020-02-20,Changed Mind
4352,98484,2023-11-30,Not as Described
4353,6542,2023-05-25,Wrong Item
4354,271,2023-08-17,Wrong Item
4355,35594,2021-05-14,Changed Mind
4356,96484,2024-12-05,Wrong Item
4357,114363,2022-06-10,Damaged
4358,108189,2024-12-18,Damaged
4359,27885,2020-03-07,Changed Mind
4360,25265,2020-04-24,Wrong Item
4361,54067,2022-08-02,Wrong Item
4362,77267,2020-10-13,Damaged
4363,9123,2023-09-28,Damaged
4364,87240,2023-01-22,Arrived Late
4365,41869,2023-04-14,Not as Described
4366,33296,2022-07-28,Damaged
4367,23084,2021-02-10,Not as Described
4368,108506,2021-04-08,Damaged
4369,74250,2021-06-26,Damaged
4370,49276,2023-04-02,Wrong Item
4371,85125,2024-02-15,Not as Described
4372,100480,2021-01-09,Not as Described
4373,8642,2022-03-04,Arrived Late
4374,113325,2022-06-06,Wrong Item
4375,119562,2021-08-16,Changed Mind
4376,50096,2020-12-25,Changed Mind
4377,54631,2024-12-23,Arrived Late
4378,82921,2023-05-26,Wrong Item
4379,57422,2022-04-22,Arrived Late
4380,70583,2022-11-07,Changed Mind
4381,103257,2024-03-08,Wrong Item
4382,82040,2020-09-28,Arrived Late
4383,22385,2021-11-02,Changed Mind
4384,38714,2023-12-25,Not as Described
4385,118975,2023-07-07,Arrived Late
4386,114419,2021-07-31,Wrong Item
4387,73447,2020-04-26,Wrong Item
4388,26104,2024-08-28,Wrong Item
4389,116074,2020-03-22,Arrived Late
4390,92894,2021-06-02,Wrong Item
4391,52367,2023-07-29,Wrong Item
4392,21795,2024-03-04,Wrong Item
4393,115395,2021-07-25,Not as Described
4394,22451,2024-04-16,Wrong Item
4395,22939,2024-11-09,Wrong Item
4396,60167,2024-08-05,Wrong Item
4397,24955,2021-08-23,Damaged
4398,91275,2023-11-06,Not as Described
4399,20259,2020-09-23,Damaged
4400,18348,2023-10-22,Changed Mind
4401,49928,2020-04-24,Arrived Late
4402,45520,2021-03-12,Damaged
4403,2695,2021-12-06,Arrived Late
4404,116771,2021-11-10,Not as Described
4405,110464,2023-03-04,Damaged
4406,69304,2020-10-27,Changed Mind
4407,14520,2024-05-26,Changed Mind
4408,68016,2024-05-29,Arrived Late
4409,51060,2024-07-27,Changed Mind
4410,117454,2023-06-27,Damaged
4411,63446,2025-01-02,Changed Mind
4412,65002,2024-03-22,Arrived Late
4413,54904,2021-04-12,Changed Mind
4414,78262,2023-08-14,Changed Mind
4415,110574,2020-01-31,Wrong Item
4416,64986,2023-07-18,Changed Mind
4417,78889,2024-02-17,Arrived Late
4418,77294,2022-09-13,Wrong Item
4419,81525,2020-02-19,Wrong Item
4420,65488,2023-02-08,Not as Described
4421,18528,2024-01-13,Wrong Item
4422,10119,2021-11-22,Changed Mind
4423,7432,2023-06-19,Not as Described
4424,16513,2020-04-11,Arrived Late
4425,61459,2022-01-30,Not as Described
4426,39998,2021-07-22,Changed Mind
4427,4307,2024-09-22,Changed Mind
4428,59285,2022-04-25,Damaged
4429,26102,2024-08-26,Damaged
4430,105814,2023-06-19,Damaged
4431,31318,2021-04-11,Not as Described
4432,65755,2023-07-04,Not as Described
4433,17736,2021-04-28,Damaged
4434,79089,2020-06-23,Damaged
4435,104397,2020-04-08,Arrived Late
4436,112411,2024-02-14,Wrong Item
4437,47452,2020-09-07,Changed Mind
4438,43009,2020-06-12,Not as Described
4439,44291,2020-09-29,Not as Described
4440,29239,2020-11-05,Arrived Late
4441,99289,2020-10-05,Not as Described
4442,107987,2023-05-08,Damaged
4443,36038,2020-05-12,Wrong Item
4444,24360,2023-01-14,Wrong Item
4445,109116,2023-09-30,Wrong Item
4446,35521,2024-04-04,Arrived Late
4447,56243,2022-10-06,Damaged
4448,64119,2022-03-16,Not as Described
4449,108853,2023-01-15,Not as Described
4450,28964,2021-03-06,Wrong Item
4451,33807,2024-09-17,Wrong Item
4452,28677,2020-05-04,Arrived Late
4453,94673,2023-08-16,Changed Mind
4454,26847,2024-07-04,Wrong Item
4455,14748,2021-07-31,Not as Described
4456,119396,2022-08-16,Arrived Late
4457,14889,2020-07-31,Arrived Late
4458,110834,2021-02-06,Changed Mind
4459,16188,2020-02-15,Damaged
4460,57469,2021-01-17,Wrong Item
4461,46523,2024-09-04,Not as Described
4462,118936,2024-04-04,Wrong Item
4463,79645,2023-12-09,Wrong Item
4464,8450,2021-07-16,Wrong Item
4465,38487,2023-01-10,Changed Mind
4466,107994,2022-03-29,Arrived Late
4467,49319,2023-07-30,Changed Mind
4468,5327,2022-05-05,Wrong Item
4469,36471,2022-11-20,Not as Described
4470,60626,2021-08-18,Changed Mind
4471,99485,2022-10-23,Wrong Item
4472,1705,2020-10-07,Changed Mind
4473,91319,2024-03-22,Wrong Item
4474,48486,2022-01-20,Wrong Item
4475,66819,2023-09-05,Arrived Late
4476,45802,2021-04-04,Arrived Late
4477,88045,2022-08-04,Not as Described
4478,95657,2023-01-29,Changed Mind
4479,92533,2021-03-29,Changed Mind
4480,91775,2021-03-09,Arrived Late
4481,57977,2021-08-18,Changed Mind
4482,81416,2024-11-08,Damaged
4483,4657,2024-09-05,Damaged
4484,42119,2021-12-12,Wrong Item
4485,88678,2022-11-19,Not as Described
4486,38935,2023-04-26,Wrong Item
4487,85950,2020-04-10,Damaged
4488,114770,2021-10-16,Arrived Late
4489,70274,2024-06-07,Changed Mind
4490,8811,2022-09-14,Wrong Item
4491,44064,2021-01-16,Not as Described
4492,75722,2020-07-21,Damaged
4493,8093,2024-02-09,Changed Mind
4494,119246,2023-04-19,Changed Mind
4495,18844,2022-08-12,Arrived Late
4496,78294,2021-02-10,Damaged
4497,104309,2024-10-29,Wrong Item
4498,24039,2024-03-18,Wrong Item
4499,117473,2022-07-01,Not as Described
4500,19816,2024-02-26,Arrived Late
4501,105838,2021-05-26,Changed Mind
4502,84939,2020-10-08,Damaged
4503,94333,2022-05-13,Changed Mind
4504,102244,2020-09-30,Not as Described
4505,26088,2021-02-03,Arrived Late
4506,19431,2023-07-11,Arrived Late
4507,11186,2020-12-07,Changed Mind
4508,44527,2021-04-13,Arrived Late
4509,104160,2020-02-05,Arrived Late
4510,109939,2021-11-08,Arrived Late
4511,64980,2021-09-25,Wrong Item
4512,48503,2022-12-22,Changed Mind
4513,63662,2022-08-13,Arrived Late
4514,102897,2020-02-06,Changed Mind
4515,60352,2022-01-19,Changed Mind
4516,71024,2022-01-22,Damaged
4517,43193,2022-12-05,Wrong Item
4518,50276,2024-07-19,Wrong Item
4519,103666,2023-08-07,Damaged
4520,18663,2021-05-28,Wrong Item
4521,83652,2023-10-23,Changed Mind
4522,78922,2024-10-18,Damaged
4523,102015,2021-02-06,Damaged
4524,114164,2020-10-03,Not as Described
4525,89307,2023-09-20,Arrived Late
4526,65241,2023-04-06,Arrived Late
4527,23164,2023-08-25,Changed Mind
4528,18216,2020-12-20,Changed Mind
4529,92127,2024-07-11,Arrived Late
4530,110944,2020-06-09,Not as Described
4531,47870,2020-11-03,Wrong Item
4532,119504,2021-10-19,Wrong Item
4533,31283,2022-04-19,Damaged
4534,86749,2023-02-07,Changed Mind
4535,74414,2021-09-22,Damaged
4536,65112,2021-07-22,Changed Mind
4537,12552,2023-10-04,Wrong Item
4538,117456,2023-07-15,Arrived Late
4539,72514,2023-08-09,Not as Described
4540,42229,2023-08-29,Wrong Item
4541,103444,2022-10-28,Wrong Item
4542,84711,2020-02-18,Not as Described
4543,84638,2024-06-02,Not as Described
4544,17503,2023-05-17,Changed Mind
4545,34753,2023-01-13,Damaged
4546,97468,2021-12-14,Wrong Item
4547,62933,2021-08-31,Arrived Late
4548,110762,2021-08-09,Arrived Late
4549,44695,2020-06-15,Wrong Item
4550,85504,2024-08-15,Wrong Item
4551,49969,2022-10-05,Wrong Item
4552,70524,2021-05-07,Changed Mind
4553,57137,2023-09-12,Changed Mind
4554,100910,2022-06-15,Arrived Late
4555,40846,2023-03-12,Arrived Late
4556,78847,2023-06-25,Wrong Item
4557,2114,2024-01-07,Arrived Late
4558,119380,2020-05-29,Changed Mind
4559,75383,2022-05-24,Wrong Item
4560,49167,2021-01-27,Arrived Late
4561,11213,2023-02-22,Not as Described
4562,32254,2022-05-12,Not as Described
4563,24037,2024-03-25,Damaged
4564,56353,2023-05-05,Not as Described
4565,89162,2020-02-01,Not as Described
4566,46321,2021-02-06,Arrived Late
4567,10006,2024-04-06,Changed Mind
4568,11266,2024-10-13,Changed Mind
4569,103406,2020-06-10,Not as Described
4570,27347,2020-02-14,Wrong Item
4571,9903,2024-02-02,Changed Mind
4572,19708,2022-09-05,Arrived Late
4573,8181,2024-08-27,Wrong Item
4574,59753,2024-05-18,Damaged
4575,12991,2023-03-06,Damaged
4576,12177,2024-03-03,Not as Described
4577,50732,2023-02-19,Arrived Late
4578,37510,2021-06-12,Changed Mind
4579,113189,2024-09-23,Changed Mind
4580,55717,2021-06-11,Changed Mind
4581,37497,2022-04-11,Damaged
4582,75182,2023-12-10,Arrived Late
4583,82545,2021-01-18,Damaged
4584,26221,2020-10-30,Damaged
4585,38071,2020-02-04,Changed Mind
4586,105647,2023-07-13,Wrong Item
4587,22329,2022-10-25,Changed Mind
4588,4082,2020-08-16,Changed Mind
4589,52027,2023-04-25,Wrong Item
4590,119384,2022-09-06,Wrong Item
4591,74632,2021-09-17,Not as Described
4592,117266,2022-05-19,Arrived Late
4593,24148,2024-05-15,Arrived Late
4594,61637,2023-03-07,Arrived Late
4595,79434,2022-04-08,Changed Mind
4596,53452,2022-08-06,Arrived Late
4597,27773,2022-03-09,Changed Mind
4598,85919,2021-02-01,Not as Described
4599,47124,2020-02-07,Changed Mind
4600,117182,2020-05-10,Not as Described
4601,103081,2022-03-03,Not as Described
4602,7396,2021-03-09,Arrived Late
4603,75617,2021-09-28,Damaged
4604,56842,2022-05-30,Wrong Item
4605,52596,2023-11-30,Wrong Item
4606,31506,2021-03-13,Wrong Item
4607,4819,2021-02-19,Changed Mind
4608,13905,2024-01-29,Damaged
4609,56101,2024-11-28,Not as Described
4610,62175,2021-04-18,Not as Described
4611,24676,2021-01-11,Damaged
4612,35835,2024-04-17,Wrong Item
4613,40092,2025-01-25,Arrived Late
4614,59584,2022-05-31,Wrong Item
4615,94774,2024-04-26,Changed Mind
4616,14474,2021-03-22,Damaged
4617,91209,2023-12-16,Arrived Late
4618,10645,2023-06-23,Not as Described
4619,66444,2023-07-01,Arrived Late
4620,82328,2022-03-01,Wrong Item
4621,81281,2023-03-03,Changed Mind
4622,6427,2024-03-14,Not as Described
4623,28044,2020-03-22,Arrived Late
4624,20895,2020-11-20,Damaged
4625,99064,2022-06-02,Wrong Item
4626,50492,2022-07-02,Not as Described
4627,37439,2024-05-13,Not as Described
4628,116514,2020-03-08,Arrived Late
4629,74451,2023-11-10,Wrong Item
4630,65059,2024-01-14,Damaged
4631,118625,2020-01-18,Changed Mind
4632,54343,2021-11-04,Damaged
4633,74791,2020-05-14,Arrived Late
4634,3936,2020-01-14,Damaged
4635,117854,2025-01-16,Wrong Item
4636,117993,2020-04-17,Not as Described
4637,46368,2024-04-08,Not as Described
4638,76497,2020-12-31,Changed Mind
4639,53780,2020-10-21,Not as Described
4640,5885,2022-02-21,Wrong Item
4641,35927,2020-12-21,Not as Described
4642,61100,2022-08-21,Changed Mind
4643,2788,2020-12-01,Damaged
4644,10792,2021-08-26,Wrong Item
4645,71180,2023-12-02,Wrong Item
4646,17294,2023-07-01,Damaged
