order_id,customer_id,order_date,order_status,payment_method,shipping_cost
20191,2256,2020-08-06 20:53:21,Completed,Credit Card,20.89
20192,408,2020-08-12 04:19:49,Completed,Debit Card,12.67
20193,2169,2022-04-23 16:12:01,Cancelled,Google Pay,23.49
20194,508,2024-02-20 09:05:22,Completed,Debit Card,21.28
20195,191,2024-04-30 13:36:54,Completed,Debit Card,17.36
20196,165,2024-07-14 07:37:42,Completed,Google Pay,21.58
20197,2775,2021-10-06 21:52:32,Cancelled,Apple Pay,12.33
20198,4722,2024-07-15 16:01:24,Completed,PayPal,24.08
20199,5000,2023-05-12 13:56:01,Returned,PayPal,3.81
20200,2413,2022-08-21 10:31:53,Completed,PayPal,7.21
20201,500,2023-04-02 20:35:51,Completed,PayPal,17.46
20202,4003,2023-12-25 23:25:28,Completed,Apple Pay,13.53
20203,3851,2024-11-07 07:37:55,Completed,Credit Card,5.31
20204,1801,2024-06-21 15:09:08,Completed,PayPal,13.98
20205,4738,2022-10-06 19:14:53,Completed,Credit Card,0.47
20206,811,2023-02-13 14:14:12,Completed,Google Pay,18.32
20207,3177,2021-10-05 13:53:35,Completed,PayPal,6.69
20208,4807,2024-04-22 20:01:28,Completed,Google Pay,5.25
20209,344,2024-09-28 09:58:31,Completed,Google Pay,14.87
20210,3493,2022-10-02 00:51:27,Completed,Google Pay,8.19
20211,1379,2021-12-28 08:44:33,Completed,Apple Pay,10.53
20212,3334,2022-03-16 22:49:09,Completed,Debit Card,11.21
20213,3712,2020-08-17 03:14:14,Completed,PayPal,23.79
20214,3735,2024-07-22 04:09:18,Completed,Google Pay,14.25
20215,4069,2020-05-22 15:59:17,Completed,Debit Card,21.16
20216,3910,2021-03-11 19:21:59,Completed,Apple Pay,3.35
20217,1015,2023-12-19 00:03:10,Completed,Google Pay,13.01
20218,1372,2021-10-03 20:24:43,Completed,Credit Card,20.04
20219,2207,2022-08-16 15:45:42,Completed,Google Pay,23.17
20220,4963,2022-08-26 11:29:30,Completed,Apple Pay,24.09
20221,4916,2022-01-14 23:56:21,Completed,Debit Card,8.25
20222,3849,2021-07-20 05:16:48,Returned,Apple Pay,1.23
20223,2330,2020-04-04 20:35:50,Completed,Google Pay,3.38
20224,1226,2021-01-28 13:17:54,Completed,Google Pay,1.02
20225,4797,2020-04-18 09:43:27,Completed,Google Pay,14.03
20226,11,2021-04-27 20:48:49,Completed,PayPal,16.14
20227,3009,2021-03-23 00:44:11,Completed,Debit Card,24.63
20228,4530,2022-06-04 18:47:02,Completed,Apple Pay,23.29
20229,807,2021-03-31 07:35:43,Completed,PayPal,7.54
20230,3960,2024-02-09 16:49:27,Completed,Google Pay,12.43
20231,1447,2023-09-06 02:46:25,Completed,Google Pay,8.95
20232,2591,2023-02-07 21:52:39,Completed,Credit Card,23.64
20233,1095,2024-05-30 09:13:17,Completed,PayPal,5.93
20234,80,2022-07-20 00:12:23,Completed,PayPal,6.1
20235,2474,2021-04-11 06:35:00,Completed,PayPal,10.47
20236,2948,2021-05-08 18:39:01,Completed,Debit Card,0.99
20237,2362,2024-10-07 22:32:30,Completed,Credit Card,23.96
20238,2039,2022-02-05 15:46:07,Completed,Credit Card,16.28
20239,4386,2023-03-08 23:48:35,Completed,PayPal,24.57
20240,4019,2024-07-23 01:05:10,Completed,Debit Card,20.87
20241,3481,2021-06-15 22:04:04,Completed,PayPal,19.69
20242,4625,2022-07-22 04:17:59,Completed,PayPal,13.31
20243,1553,2024-07-30 16:02:30,Completed,PayPal,21.72
20244,728,2022-07-08 00:39:34,Completed,Google Pay,8.74
20245,2736,2024-01-21 20:04:57,Completed,Apple Pay,12.33
20246,200,2021-06-21 03:50:43,Completed,PayPal,7.04
20247,626,2020-11-29 00:33:03,Completed,PayPal,4.85
20248,396,2022-09-13 16:10:58,Completed,PayPal,13.15
20249,39,2021-11-26 02:46:22,Completed,Apple Pay,4.1
20250,862,2024-03-09 01:06:15,Completed,Google Pay,13.03
20251,3592,2024-10-01 13:29:10,Completed,PayPal,7.43
20252,2875,2020-05-28 08:42:10,Completed,PayPal,10.04
20253,1132,2024-09-25 18:28:14,Completed,Apple Pay,23.53
20254,425,2024-01-17 05:58:06,Completed,PayPal,13.35
20255,1535,2024-10-26 22:47:49,Completed,Google Pay,9.39
20256,3008,2022-11-02 15:03:26,Completed,PayPal,3.53
20257,4437,2022-01-17 12:19:37,Cancelled,Google Pay,4.26
20258,3999,2021-07-27 17:09:42,Completed,Credit Card,17.24
20259,748,2023-12-23 11:27:35,Cancelled,Debit Card,12.4
20260,3005,2022-12-21 15:00:31,Returned,Debit Card,9.37
20261,4613,2021-11-23 02:57:36,Completed,Google Pay,24.22
20262,1414,2022-12-03 12:08:55,Completed,Google Pay,9.65
20263,1879,2023-10-20 17:41:06,Completed,PayPal,2.57
20264,695,2020-11-21 03:07:18,Completed,Debit Card,23.76
20265,2027,2024-10-26 19:11:27,Completed,PayPal,21.37
20266,959,2020-12-04 09:20:18,Completed,Apple Pay,11.85
20267,3621,2022-03-23 10:25:43,Completed,Google Pay,12.4
20268,1445,2021-06-15 16:56:29,Completed,Credit Card,4.38
20269,2721,2022-04-15 00:13:18,Completed,PayPal,3.23
20270,4353,2021-12-28 20:07:29,Completed,PayPal,24.63
20271,3640,2022-10-27 10:20:22,Completed,Google Pay,6.78
20272,1688,2023-12-17 16:28:30,Completed,PayPal,0.08
20273,3996,2024-08-18 05:23:48,Returned,Credit Card,9.49
20274,1038,2020-03-07 04:10:45,Completed,Google Pay,19.85
20275,1346,2023-09-30 22:25:17,Cancelled,PayPal,2.52
20276,4559,2022-11-15 11:30:45,Completed,PayPal,3.74
20277,1790,2020-06-15 20:39:27,Completed,PayPal,8.83
20278,895,2022-02-20 18:34:30,Completed,Debit Card,7.49
20279,4687,2023-09-15 18:47:04,Completed,Debit Card,11.99
20280,305,2024-12-06 02:58:31,Completed,Google Pay,22.6
20281,3282,2022-04-26 01:00:38,Completed,Credit Card,4.19
20282,4806,2023-02-08 11:52:37,Completed,Apple Pay,19.75
20283,4397,2020-08-17 15:27:56,Completed,Google Pay,22.26
20284,1008,2020-11-27 12:41:15,Completed,Debit Card,14.5
20285,4842,2023-10-29 06:27:13,Completed,PayPal,21.81
20286,3509,2022-04-20 06:03:22,Completed,Credit Card,22.01
20287,727,2023-11-05 11:25:59,Completed,Debit Card,5.2
20288,2080,2023-08-08 07:01:33,Completed,Apple Pay,0.41
20289,4267,2020-01-19 19:18:02,Completed,Google Pay,0.72
20290,1923,2020-11-07 12:22:47,Completed,Apple Pay,2.65
20291,3920,2020-10-06 06:49:20,Completed,Google Pay,1.39
20292,3408,2021-10-10 07:29:10,Completed,Credit Card,5.62
20293,2169,2023-10-27 15:50:20,Completed,Google Pay,3.82
20294,4688,2020-05-13 15:42:54,Completed,Debit Card,17.63
20295,4233,2024-03-11 06:45:59,Completed,Credit Card,12.03
20296,658,2024-05-09 20:22:17,Cancelled,PayPal,9.73
20297,3113,2024-01-03 17:30:07,Completed,Credit Card,6.86
20298,4295,2020-07-26 12:09:25,Completed,PayPal,22.68
20299,1907,2021-07-24 15:24:58,Completed,Credit Card,17.52
20300,242,2023-12-27 09:25:34,Completed,Debit Card,19.38
20301,2971,2023-01-12 16:42:59,Returned,Google Pay,4.88
20302,632,2020-03-16 09:49:39,Returned,Apple Pay,3.75
20303,697,2021-05-14 22:00:14,Completed,Google Pay,20.42
20304,4880,2020-12-15 11:39:22,Completed,Apple Pay,18.89
20305,2452,2020-04-22 11:53:14,Completed,PayPal,14.27
20306,3079,2022-01-16 13:02:00,Completed,Apple Pay,8.32
20307,190,2024-08-05 20:28:52,Completed,Google Pay,20.58
20308,54,2021-10-04 17:31:16,Completed,Credit Card,24.38
20309,4514,2023-08-03 05:16:28,Completed,Credit Card,22.24
20310,4947,2020-07-11 09:16:44,Completed,Google Pay,16.29
20311,3312,2023-04-26 14:41:24,Completed,Apple Pay,10.84
20312,454,2024-09-28 13:37:58,Completed,PayPal,10.11
20313,1167,2022-02-22 02:48:22,Completed,PayPal,23.93
20314,2758,2021-09-02 21:52:57,Completed,Google Pay,22.22
20315,717,2020-06-08 11:21:26,Completed,Google Pay,0.91
20316,1257,2024-11-01 06:54:47,Completed,Google Pay,9.07
20317,2585,2024-09-01 17:48:35,Completed,PayPal,2.36
20318,2001,2024-01-10 15:25:23,Completed,Google Pay,12.11
20319,1317,2024-03-01 05:12:38,Completed,PayPal,20.93
20320,2907,2024-06-17 13:37:04,Completed,Credit Card,7.06
20321,52,2021-03-29 02:17:50,Completed,Debit Card,19.17
20322,2349,2022-12-20 10:34:56,Completed,Google Pay,20.94
20323,4660,2021-04-28 13:58:52,Completed,Apple Pay,6.81
20324,3290,2023-08-06 00:33:42,Completed,Debit Card,16.7
20325,3354,2024-01-17 23:44:15,Completed,Google Pay,7.93
20326,2904,2022-10-20 23:31:16,Completed,Apple Pay,21.07
20327,48,2022-10-22 07:16:17,Completed,Google Pay,11.83
20328,945,2023-11-08 07:25:44,Completed,Apple Pay,5.33
20329,4965,2020-01-26 23:02:17,Completed,Debit Card,15.1
20330,2255,2020-04-14 12:43:39,Completed,Google Pay,3.16
20331,4175,2022-05-19 01:15:25,Completed,Google Pay,9.24
20332,4380,2020-04-25 13:12:25,Completed,Apple Pay,6.75
20333,2739,2024-12-21 19:07:27,Returned,Apple Pay,5.79
20334,4373,2024-06-17 19:13:20,Completed,Apple Pay,15.97
20335,4349,2024-01-09 06:38:04,Completed,Google Pay,24.03
20336,4190,2021-07-07 10:38:39,Completed,Debit Card,22.22
20337,926,2023-09-19 10:13:09,Completed,Credit Card,19.74
20338,3040,2024-04-21 02:18:43,Completed,Apple Pay,22.65
20339,2727,2020-02-21 17:18:03,Completed,PayPal,24.58
20340,4133,2020-10-21 18:00:09,Completed,PayPal,16.56
20341,4737,2020-11-19 03:54:40,Completed,Debit Card,4.6
20342,941,2022-11-05 10:15:57,Returned,Apple Pay,8.52
20343,4193,2020-05-08 18:58:54,Completed,Google Pay,2.89
20344,2950,2024-08-03 13:02:21,Completed,Google Pay,6.74
20345,508,2021-02-15 08:10:43,Completed,Google Pay,14.75
20346,784,2020-07-07 21:16:36,Completed,PayPal,2.49
20347,895,2020-05-24 01:35:55,Completed,Google Pay,11.62
20348,1396,2024-12-30 13:29:51,Completed,Debit Card,16.97
20349,1304,2022-09-20 07:29:15,Completed,Google Pay,7.48
20350,263,2022-06-26 20:30:53,Completed,Credit Card,18.74
20351,4754,2021-09-21 13:51:04,Completed,Debit Card,21.33
20352,1682,2021-06-26 05:40:18,Completed,Apple Pay,0.84
20353,85,2024-04-27 19:12:27,Completed,Debit Card,13.39
20354,1482,2021-09-19 11:04:07,Completed,Google Pay,13.91
20355,3297,2022-10-22 04:43:32,Completed,Apple Pay,10.49
20356,2430,2024-07-05 21:42:10,Cancelled,Apple Pay,18.74
20357,488,2021-02-05 18:29:53,Completed,Apple Pay,5.43
20358,3112,2022-11-10 09:54:59,Completed,Google Pay,0.98
20359,99,2022-02-24 03:39:44,Completed,Google Pay,16.53
20360,751,2023-06-17 15:34:12,Completed,Google Pay,21.22
20361,4519,2022-08-18 16:42:02,Completed,Credit Card,23.5
20362,2844,2020-12-25 18:41:55,Completed,Credit Card,10.84
20363,1607,2021-09-18 02:49:31,Completed,Credit Card,14.09
20364,2011,2021-12-04 10:24:16,Completed,Credit Card,21.85
20365,4152,2023-06-03 06:31:02,Completed,Google Pay,15.44
20366,3956,2024-03-12 02:25:17,Completed,Apple Pay,17.31
20367,2457,2021-08-03 15:09:00,Completed,PayPal,17.86
20368,998,2024-10-31 03:35:47,Returned,Google Pay,8.56
20369,4786,2020-06-13 11:52:31,Completed,Debit Card,0.68
20370,4974,2023-02-07 13:21:09,Completed,Apple Pay,15.31
20371,3021,2024-03-12 21:49:41,Cancelled,PayPal,20.47
20372,929,2022-08-28 19:06:26,Cancelled,PayPal,24.52
20373,4337,2024-03-06 21:48:31,Completed,Debit Card,9.88
20374,879,2023-03-06 06:18:54,Completed,Google Pay,8.68
20375,2326,2022-01-10 22:29:30,Completed,PayPal,8.42
20376,1456,2020-02-11 12:05:55,Completed,Debit Card,22.55
20377,869,2022-02-02 01:54:42,Completed,PayPal,21.92
20378,1246,2020-06-20 02:01:53,Completed,Debit Card,7.01
20379,1787,2021-09-05 18:52:41,Completed,Google Pay,22.1
20380,1481,2024-05-14 15:58:40,Completed,Credit Card,4.58
20381,3829,2021-10-21 21:30:32,Cancelled,PayPal,5.8
20382,4923,2022-03-06 08:22:20,Completed,Credit Card,2.64
20383,1928,2023-09-29 23:24:06,Completed,Credit Card,11.53
20384,2501,2023-01-27 02:21:10,Completed,Google Pay,12.26
20385,2813,2024-09-06 01:23:52,Completed,Apple Pay,16.25
20386,4556,2022-10-15 02:16:54,Completed,Apple Pay,24.18
20387,1597,2021-10-17 04:34:54,Completed,Credit Card,19.64
20388,3399,2022-05-19 01:27:26,Completed,Apple Pay,13.39
20389,3272,2020-07-28 23:08:49,Completed,Credit Card,8.36
20390,3491,2020-03-06 20:17:56,Completed,Apple Pay,7.1
20391,1557,2022-01-08 01:36:42,Completed,Google Pay,13.56
20392,4632,2024-07-17 06:11:28,Completed,Credit Card,15.45
20393,3827,2022-12-08 12:04:43,Completed,Credit Card,7.48
20394,1947,2021-11-23 10:01:25,Completed,Credit Card,9.15
20395,4651,2024-11-17 11:28:01,Completed,Google Pay,13.77
20396,4100,2024-01-16 09:35:19,Completed,Credit Card,6.65
20397,1046,2024-07-17 05:08:36,Completed,Credit Card,8.24
20398,2048,2021-10-23 19:44:12,Completed,Apple Pay,12.61
20399,1795,2020-05-21 09:36:53,Completed,Credit Card,16.76
20400,888,2023-06-28 22:21:45,Completed,Credit Card,23.52
20401,2292,2020-09-16 03:59:42,Completed,Apple Pay,21.8
20402,4180,2020-09-09 22:48:33,Completed,Debit Card,8.59
20403,4004,2023-08-23 07:34:40,Completed,Debit Card,20.14
20404,932,2024-10-30 14:21:22,Completed,Apple Pay,19.66
20405,1394,2021-01-07 04:34:16,Completed,Google Pay,6.18
20406,705,2023-06-18 23:00:21,Cancelled,Credit Card,12.7
20407,3818,2022-07-22 04:18:57,Completed,PayPal,20.22
20408,2832,2020-09-15 09:39:06,Completed,Google Pay,24.58
20409,3690,2024-09-13 21:57:34,Returned,Apple Pay,5.36
20410,2774,2024-07-21 14:15:48,Completed,PayPal,19.03
20411,3783,2021-03-07 08:23:45,Completed,Apple Pay,11.31
20412,2825,2020-05-16 16:58:16,Completed,Debit Card,8.01
20413,2827,2024-05-12 10:07:02,Completed,Google Pay,15.52
20414,344,2022-11-15 16:03:31,Completed,Debit Card,4.88
20415,2612,2022-11-02 14:45:36,Cancelled,Apple Pay,8.69
20416,3932,2022-08-26 10:21:09,Completed,Google Pay,21.41
20417,4459,2024-02-17 08:33:42,Completed,Apple Pay,15.02
20418,354,2022-08-08 12:45:14,Completed,Debit Card,4.47
20419,328,2021-05-13 02:20:52,Completed,PayPal,7.01
20420,2741,2024-06-11 07:15:59,Completed,Google Pay,1.36
20421,1808,2024-03-05 22:58:20,Completed,Credit Card,17.68
20422,1067,2022-04-15 23:12:11,Completed,Credit Card,3.63
20423,2128,2020-12-15 06:55:11,Completed,Google Pay,12.07
20424,4412,2024-02-12 08:17:05,Completed,Google Pay,8.13
20425,1248,2024-06-16 22:04:46,Completed,Apple Pay,13.95
20426,3560,2024-03-13 01:27:33,Completed,Credit Card,6.36
20427,4707,2020-08-31 00:41:31,Completed,Apple Pay,14.64
20428,4563,2020-02-17 12:33:04,Completed,Credit Card,9.11
20429,4706,2024-09-24 23:30:58,Completed,Google Pay,8.16
20430,26,2020-08-06 21:52:44,Completed,Credit Card,13.35
20431,2223,2021-04-07 23:17:11,Completed,PayPal,15.73
20432,3474,2022-05-14 08:47:41,Completed,Credit Card,7.87
20433,598,2024-02-16 22:02:48,Cancelled,Google Pay,8.32
20434,4616,2021-02-24 13:38:48,Completed,Credit Card,15.26
20435,3888,2023-02-12 12:31:17,Completed,Google Pay,8.95
20436,884,2022-05-24 19:42:49,Completed,Apple Pay,3.78
20437,422,2024-03-26 15:03:52,Completed,PayPal,24.16
20438,4950,2020-11-13 05:32:55,Cancelled,Apple Pay,20.93
20439,3347,2023-07-29 03:33:40,Completed,PayPal,22.81
20440,309,2020-06-10 09:59:50,Completed,Apple Pay,3.25
20441,1714,2021-06-03 09:53:46,Completed,Debit Card,8.56
20442,4415,2023-02-24 08:01:47,Completed,Apple Pay,22.39
20443,1264,2024-07-10 15:56:16,Completed,Debit Card,12.86
20444,3981,2020-11-15 09:23:57,Cancelled,Debit Card,2.88
20445,3844,2024-07-07 23:43:22,Completed,PayPal,9.29
20446,2500,2024-06-27 08:34:45,Completed,Apple Pay,13.72
20447,2381,2024-08-21 11:50:40,Completed,Apple Pay,20.42
20448,2789,2020-03-15 18:18:09,Completed,Google Pay,19.77
20449,1077,2020-12-02 10:05:45,Completed,Apple Pay,17.31
20450,1420,2020-08-09 21:45:29,Completed,Apple Pay,11.8
20451,3159,2023-11-06 00:42:56,Completed,Google Pay,11.0
20452,684,2024-02-11 14:59:03,Completed,PayPal,15.06
20453,1940,2020-04-11 14:55:43,Completed,Credit Card,9.55
20454,3734,2024-03-25 21:33:13,Cancelled,Google Pay,16.15
20455,2301,2022-08-07 22:13:15,Completed,PayPal,9.22
20456,715,2024-02-05 05:56:44,Completed,Credit Card,5.49
20457,1660,2023-04-28 07:50:21,Completed,Google Pay,12.15
20458,2006,2020-08-24 02:16:10,Completed,Credit Card,8.31
20459,2069,2021-09-23 18:42:27,Completed,Credit Card,2.85
20460,516,2022-01-28 03:05:03,Completed,PayPal,24.65
20461,3911,2022-06-05 13:46:01,Completed,Debit Card,24.92
20462,4040,2022-04-26 11:44:48,Completed,Google Pay,22.62
20463,1766,2022-10-13 11:12:17,Completed,Debit Card,7.52
20464,960,2022-06-20 18:13:50,Completed,Debit Card,14.73
20465,2217,2020-02-29 05:49:42,Completed,Credit Card,0.61
20466,4584,2024-06-05 05:19:19,Completed,Credit Card,11.3
20467,2202,2024-07-05 00:07:58,Completed,Google Pay,1.38
20468,1470,2023-11-30 20:56:58,Cancelled,Apple Pay,5.81
20469,4120,2023-04-28 21:28:35,Completed,Debit Card,22.25
20470,1281,2022-09-12 11:21:13,Completed,Credit Card,15.88
20471,2443,2021-03-01 16:49:00,Completed,PayPal,18.2
20472,569,2022-08-07 20:29:18,Completed,PayPal,4.55
20473,4777,2024-11-05 13:21:48,Completed,Google Pay,17.01
20474,4781,2020-09-16 15:46:04,Completed,PayPal,4.7
20475,63,2020-07-06 20:13:48,Completed,PayPal,16.35
20476,3340,2021-08-06 09:59:07,Completed,Google Pay,17.97
20477,3412,2024-04-19 09:10:47,Completed,PayPal,11.03
20478,4713,2022-11-28 08:55:39,Completed,Credit Card,12.8
20479,2780,2023-03-21 11:10:15,Completed,Credit Card,6.31
20480,1548,2022-10-10 16:34:52,Completed,PayPal,16.24
20481,205,2023-06-11 10:07:52,Completed,Credit Card,0.51
20482,1742,2021-07-24 16:34:03,Completed,PayPal,13.94
20483,4846,2023-12-30 17:17:21,Completed,PayPal,24.52
20484,3275,2024-03-15 01:11:14,Completed,Credit Card,4.05
20485,61,2023-07-22 02:15:20,Cancelled,Google Pay,22.59
20486,4333,2021-10-16 01:46:22,Completed,PayPal,11.63
20487,2005,2023-09-23 19:16:57,Completed,Google Pay,23.96
20488,1725,2022-03-16 20:55:52,Completed,Credit Card,4.64
20489,3643,2020-06-10 23:18:40,Completed,Google Pay,15.74
20490,2397,2023-01-04 03:54:01,Completed,Apple Pay,21.24
20491,59,2023-10-23 03:30:06,Completed,Credit Card,2.61
20492,1286,2022-10-15 06:16:00,Completed,Debit Card,16.82
20493,3199,2022-12-01 23:39:19,Completed,Apple Pay,16.77
20494,4600,2023-10-22 18:25:25,Returned,Debit Card,24.42
20495,1601,2022-07-12 07:51:10,Completed,Credit Card,19.92
20496,1275,2020-01-29 04:46:16,Completed,PayPal,1.0
20497,3114,2023-02-05 17:13:34,Completed,Apple Pay,13.66
20498,3165,2023-05-04 06:02:20,Completed,Apple Pay,3.6
20499,3610,2020-11-16 00:05:20,Cancelled,Debit Card,1.59
20500,2307,2020-05-27 06:15:16,Completed,Credit Card,5.73
20501,1498,2023-05-17 05:11:37,Completed,PayPal,6.13
20502,1931,2021-12-03 14:23:10,Completed,Google Pay,21.44
20503,4377,2023-02-15 03:25:00,Completed,Credit Card,6.2
20504,3598,2023-01-30 10:31:11,Completed,Debit Card,6.03
20505,2864,2023-02-28 07:59:21,Completed,PayPal,15.62
20506,1512,2020-05-09 02:32:59,Completed,Google Pay,9.5
20507,2686,2020-04-18 08:27:04,Returned,Credit Card,15.17
20508,1604,2022-08-01 14:00:56,Completed,PayPal,5.38
20509,3525,2023-02-24 09:09:12,Completed,Google Pay,24.21
20510,2664,2021-11-15 18:13:35,Completed,Debit Card,12.42
20511,1668,2022-09-23 12:22:29,Completed,Apple Pay,17.07
20512,2876,2020-08-28 19:22:15,Completed,PayPal,16.27
20513,1752,2024-02-08 12:58:56,Cancelled,Credit Card,6.89
20514,4121,2022-11-18 23:28:24,Completed,PayPal,2.52
20515,848,2021-11-19 19:03:16,Completed,Google Pay,24.04
20516,1813,2023-06-23 20:30:47,Completed,Apple Pay,1.84
20517,620,2021-08-26 23:01:53,Returned,PayPal,17.28
20518,4458,2024-09-09 05:11:07,Completed,PayPal,8.95
20519,3818,2022-09-21 18:39:50,Completed,Credit Card,23.8
20520,4867,2023-11-10 11:52:14,Completed,PayPal,16.71
20521,4465,2020-01-23 22:05:32,Completed,Credit Card,1.92
20522,602,2024-07-24 21:48:49,Completed,Credit Card,14.29
20523,238,2023-01-29 16:54:01,Completed,Debit Card,13.53
20524,4579,2024-12-29 01:22:14,Cancelled,Debit Card,18.05
20525,358,2024-07-19 15:11:58,Cancelled,Debit Card,2.53
20526,3586,2024-11-24 11:48:25,Completed,Credit Card,17.11
20527,4146,2024-01-26 12:53:16,Completed,Apple Pay,14.69
20528,4531,2020-05-13 00:56:33,Completed,Google Pay,24.9
20529,2435,2022-11-11 12:53:24,Completed,Apple Pay,6.08
20530,3842,2022-01-10 15:11:11,Completed,Apple Pay,4.18
20531,4513,2022-01-14 07:20:20,Completed,Credit Card,0.92
20532,1722,2020-04-26 22:32:21,Completed,Apple Pay,5.37
20533,4570,2023-03-11 05:46:03,Completed,Credit Card,10.73
20534,1266,2021-04-23 13:03:33,Completed,Debit Card,11.27
20535,2230,2021-04-23 20:19:35,Completed,Credit Card,11.83
20536,1497,2023-12-25 16:48:16,Completed,Apple Pay,23.45
20537,471,2023-01-10 05:23:08,Completed,Credit Card,20.99
20538,651,2024-09-23 02:07:15,Completed,Debit Card,4.22
20539,2590,2020-10-08 12:03:01,Cancelled,Debit Card,2.03
20540,4472,2021-10-31 11:09:55,Completed,Credit Card,12.69
20541,1843,2021-08-26 03:01:50,Completed,Debit Card,23.3
20542,3539,2021-03-23 17:40:44,Completed,Debit Card,10.22
20543,2059,2021-03-16 13:06:15,Completed,PayPal,0.27
20544,278,2020-11-23 13:20:00,Completed,Apple Pay,6.98
20545,1387,2023-01-30 15:13:31,Completed,Google Pay,2.49
20546,2146,2024-02-01 00:55:07,Completed,Debit Card,13.73
20547,1822,2021-10-22 01:32:14,Completed,Apple Pay,11.89
20548,329,2023-10-16 19:48:59,Completed,Apple Pay,4.05
20549,4240,2020-02-25 17:59:53,Completed,Google Pay,17.04
20550,2839,2023-06-20 15:51:32,Completed,Credit Card,8.54
20551,2533,2022-08-28 10:10:18,Cancelled,Credit Card,14.04
20552,2418,2024-03-27 05:08:50,Completed,Apple Pay,23.72
20553,892,2020-02-25 02:21:20,Completed,Credit Card,3.59
20554,2790,2024-03-18 17:09:04,Completed,Google Pay,15.14
20555,3389,2024-08-05 20:38:32,Completed,Apple Pay,16.89
20556,4466,2021-01-06 23:06:27,Completed,Credit Card,10.84
20557,407,2021-01-24 21:57:32,Completed,PayPal,19.92
20558,4439,2021-08-22 23:54:01,Cancelled,Google Pay,23.01
20559,3572,2023-03-24 11:39:28,Completed,PayPal,4.81
20560,3233,2024-01-07 09:16:33,Completed,Apple Pay,5.38
20561,3658,2021-05-25 15:50:49,Completed,Google Pay,11.31
20562,3814,2023-01-09 00:20:26,Completed,Apple Pay,15.87
20563,873,2024-09-25 20:30:01,Cancelled,Debit Card,16.88
20564,878,2021-09-08 07:34:34,Completed,Credit Card,19.73
