shipment_id,order_id,shipped_date,delivered_date,carrier
14794,15570,2024-11-03,2024-11-10,UPS
14795,15571,2021-09-22,2021-10-02,DHL
14796,15572,2023-04-07,2023-04-11,Canada Post
14797,15573,2024-05-28,2024-06-07,DHL
14798,15574,2023-06-25,2023-06-30,FedEx
14799,15575,2023-04-01,2023-04-06,DHL
14800,15577,2022-04-15,2022-04-21,Canada Post
14801,15578,2022-10-24,2022-10-28,UPS
14802,15579,2022-06-06,2022-06-09,Canada Post
14803,15580,2022-08-07,2022-08-08,FedEx
14804,15581,2021-03-30,2021-04-09,Canada Post
14805,15582,2022-09-29,2022-10-06,DHL
14806,15583,2024-01-20,2024-01-22,USPS
14807,15584,2021-11-29,2021-12-06,DHL
14808,15585,2023-10-23,2023-10-26,Canada Post
14809,15587,2023-09-20,2023-09-29,USPS
14810,15588,2023-02-12,2023-02-22,Canada Post
14811,15589,2024-01-04,2024-01-06,Canada Post
14812,15590,2020-11-04,2020-11-09,UPS
14813,15591,2020-07-09,2020-07-10,FedEx
14814,15592,2020-07-05,2020-07-06,DHL
14815,15593,2022-01-07,2022-01-10,Canada Post
14816,15594,2023-09-01,2023-09-09,Canada Post
14817,15595,2023-05-28,2023-06-06,Canada Post
14818,15596,2020-09-14,2020-09-16,FedEx
14819,15597,2021-10-28,2021-11-04,DHL
14820,15598,2020-03-15,2020-03-19,UPS
14821,15599,2021-07-08,2021-07-14,Canada Post
14822,15600,2024-02-26,2024-03-01,DHL
14823,15601,2021-11-24,2021-11-29,USPS
14824,15602,2022-01-27,2022-01-29,UPS
14825,15603,2022-11-10,2022-11-13,USPS
14826,15604,2022-06-22,2022-07-02,UPS
14827,15605,2021-03-11,2021-03-21,USPS
14828,15606,2021-03-08,2021-03-18,DHL
14829,15607,2023-08-16,2023-08-26,Canada Post
14830,15608,2020-02-25,2020-03-02,FedEx
14831,15609,2023-08-12,2023-08-20,DHL
14832,15610,2021-06-27,2021-06-30,DHL
14833,15611,2020-02-03,2020-02-04,UPS
14834,15612,2020-06-24,2020-07-04,DHL
14835,15613,2020-08-10,2020-08-11,FedEx
14836,15614,2022-02-16,2022-02-24,USPS
14837,15615,2021-11-10,2021-11-18,DHL
14838,15616,2022-03-09,2022-03-11,USPS
14839,15617,2024-12-18,2024-12-25,DHL
14840,15618,2022-11-13,2022-11-14,USPS
14841,15619,2022-11-30,2022-12-09,FedEx
14842,15620,2022-12-20,2022-12-29,FedEx
14843,15621,2023-11-23,2023-12-03,FedEx
14844,15622,2021-11-17,2021-11-19,USPS
14845,15623,2024-12-06,2024-12-07,FedEx
14846,15624,2022-01-17,2022-01-19,DHL
14847,15625,2022-06-29,2022-07-02,USPS
14848,15626,2022-10-24,2022-10-28,FedEx
14849,15627,2024-10-10,2024-10-14,DHL
14850,15628,2021-02-22,2021-02-28,USPS
14851,15629,2021-01-01,2021-01-04,Canada Post
14852,15630,2024-04-19,2024-04-25,Canada Post
14853,15631,2021-11-24,2021-12-01,FedEx
14854,15632,2020-07-16,2020-07-26,FedEx
14855,15633,2020-07-01,2020-07-10,DHL
14856,15634,2020-07-30,2020-08-07,UPS
14857,15635,2020-05-03,2020-05-07,UPS
14858,15636,2023-04-07,2023-04-08,DHL
14859,15637,2020-12-14,2020-12-15,FedEx
14860,15638,2021-03-06,2021-03-16,DHL
14861,15639,2022-08-02,2022-08-06,DHL
14862,15640,2024-08-29,2024-08-31,USPS
14863,15641,2022-11-17,2022-11-25,Canada Post
14864,15642,2024-09-05,2024-09-07,FedEx
14865,15643,2023-10-15,2023-10-23,USPS
14866,15644,2021-01-27,2021-02-05,FedEx
14867,15645,2024-05-07,2024-05-13,DHL
14868,15646,2020-12-08,2020-12-18,UPS
14869,15647,2024-04-18,2024-04-25,FedEx
14870,15648,2024-03-30,2024-04-01,FedEx
14871,15649,2023-03-02,2023-03-11,Canada Post
14872,15650,2021-02-19,2021-02-25,UPS
14873,15651,2024-04-11,2024-04-14,UPS
14874,15652,2023-01-21,2023-01-30,UPS
14875,15653,2023-04-27,2023-05-07,USPS
14876,15654,2020-01-26,2020-01-28,Canada Post
14877,15655,2021-08-31,2021-09-07,DHL
14878,15656,2022-04-14,2022-04-17,DHL
14879,15657,2022-10-31,2022-11-10,USPS
14880,15658,2020-11-03,2020-11-08,DHL
14881,15659,2020-01-14,2020-01-23,Canada Post
14882,15660,2023-12-29,2024-01-06,UPS
14883,15661,2021-03-24,2021-03-27,Canada Post
14884,15662,2022-12-27,2023-01-06,Canada Post
14885,15663,2024-11-17,2024-11-20,USPS
14886,15664,2022-03-31,2022-04-06,UPS
14887,15665,2021-05-05,2021-05-14,FedEx
14888,15666,2021-07-31,2021-08-03,USPS
14889,15667,2021-04-13,2021-04-16,Canada Post
14890,15668,2024-12-10,2024-12-18,Canada Post
14891,15669,2022-08-20,2022-08-26,FedEx
14892,15670,2024-11-23,2024-11-26,Canada Post
14893,15671,2023-03-25,2023-03-31,FedEx
14894,15672,2023-05-18,2023-05-19,USPS
14895,15673,2024-10-08,2024-10-09,FedEx
14896,15674,2024-07-20,2024-07-22,UPS
14897,15675,2020-11-26,2020-11-27,FedEx
14898,15676,2023-01-11,2023-01-18,Canada Post
14899,15677,2024-04-11,2024-04-14,USPS
14900,15678,2021-05-19,2021-05-22,Canada Post
14901,15679,2020-05-01,2020-05-06,USPS
14902,15680,2020-02-07,2020-02-16,UPS
14903,15681,2024-05-28,2024-05-30,USPS
14904,15682,2023-07-15,2023-07-25,FedEx
14905,15683,2024-08-15,2024-08-21,FedEx
14906,15684,2022-01-05,2022-01-12,Canada Post
14907,15685,2025-01-01,2025-01-03,DHL
14908,15686,2022-10-24,2022-11-03,FedEx
14909,15687,2023-04-05,2023-04-06,DHL
14910,15688,2021-01-14,2021-01-20,USPS
14911,15689,2024-07-24,2024-07-28,FedEx
14912,15690,2023-09-17,2023-09-24,FedEx
14913,15691,2024-04-27,2024-05-06,Canada Post
14914,15692,2021-05-17,2021-05-26,USPS
14915,15693,2024-07-06,2024-07-12,Canada Post
14916,15694,2023-05-30,2023-05-31,FedEx
14917,15695,2022-09-15,2022-09-25,USPS
14918,15696,2023-11-27,2023-12-03,UPS
14919,15697,2023-10-05,2023-10-11,UPS
14920,15698,2022-08-19,2022-08-26,DHL
14921,15699,2023-04-17,2023-04-23,UPS
14922,15700,2024-08-11,2024-08-21,UPS
14923,15701,2021-04-15,2021-04-21,Canada Post
14924,15702,2020-12-12,2020-12-19,USPS
14925,15703,2022-07-27,2022-08-01,Canada Post
14926,15704,2023-05-08,2023-05-18,Canada Post
14927,15705,2024-02-20,2024-03-01,USPS
14928,15706,2023-04-01,2023-04-06,UPS
14929,15707,2020-08-10,2020-08-15,Canada Post
14930,15708,2020-06-27,2020-07-01,UPS
14931,15709,2022-11-13,2022-11-19,USPS
14932,15710,2022-07-03,2022-07-11,DHL
14933,15711,2024-04-14,2024-04-20,FedEx
14934,15712,2022-03-27,2022-04-04,UPS
14935,15713,2020-08-24,2020-09-03,Canada Post
14936,15714,2022-06-01,2022-06-06,Canada Post
14937,15715,2024-06-22,2024-07-02,USPS
14938,15716,2022-09-26,2022-09-30,Canada Post
14939,15717,2023-02-11,2023-02-18,FedEx
14940,15718,2021-10-07,2021-10-12,UPS
14941,15719,2021-09-13,2021-09-14,DHL
14942,15720,2021-08-08,2021-08-18,UPS
14943,15721,2024-04-09,2024-04-13,Canada Post
14944,15722,2022-02-25,2022-02-27,FedEx
14945,15723,2023-09-08,2023-09-17,USPS
14946,15724,2021-07-21,2021-07-25,Canada Post
14947,15725,2023-06-17,2023-06-23,UPS
14948,15726,2022-10-26,2022-10-29,Canada Post
14949,15727,2023-01-14,2023-01-19,Canada Post
14950,15728,2022-05-15,2022-05-17,FedEx
14951,15729,2023-08-08,2023-08-12,Canada Post
14952,15731,2022-05-10,2022-05-15,Canada Post
14953,15732,2024-04-01,2024-04-03,FedEx
14954,15733,2024-02-24,2024-03-02,DHL
14955,15734,2024-07-18,2024-07-20,USPS
14956,15735,2022-06-06,2022-06-13,USPS
14957,15736,2021-09-22,2021-10-02,DHL
14958,15737,2024-10-24,2024-11-02,DHL
14959,15738,2022-08-31,2022-09-05,FedEx
14960,15739,2024-12-01,2024-12-07,Canada Post
14961,15740,2020-08-24,2020-08-25,USPS
14962,15741,2022-10-21,2022-10-24,FedEx
14963,15742,2020-09-05,2020-09-15,UPS
14964,15743,2023-11-15,2023-11-25,UPS
14965,15744,2022-05-29,2022-06-03,USPS
14966,15745,2023-03-28,2023-03-31,DHL
14967,15746,2022-02-07,2022-02-16,UPS
14968,15748,2023-06-18,2023-06-23,DHL
14969,15749,2020-07-02,2020-07-11,UPS
14970,15750,2021-01-10,2021-01-18,Canada Post
14971,15752,2023-06-06,2023-06-09,UPS
14972,15753,2024-11-14,2024-11-23,Canada Post
14973,15755,2023-10-25,2023-10-30,UPS
14974,15756,2020-02-04,2020-02-06,UPS
14975,15757,2024-03-07,2024-03-15,UPS
14976,15758,2024-10-04,2024-10-08,DHL
14977,15759,2020-01-17,2020-01-25,Canada Post
14978,15760,2021-02-05,2021-02-07,FedEx
14979,15761,2022-02-08,2022-02-12,UPS
14980,15762,2020-06-02,2020-06-12,UPS
14981,15763,2024-08-17,2024-08-19,USPS
14982,15764,2024-10-03,2024-10-13,USPS
14983,15765,2022-02-04,2022-02-06,USPS
14984,15766,2023-06-15,2023-06-19,Canada Post
14985,15767,2023-03-11,2023-03-15,Canada Post
14986,15768,2022-02-27,2022-03-05,FedEx
14987,15769,2020-08-17,2020-08-20,USPS
14988,15770,2020-02-04,2020-02-08,USPS
14989,15771,2020-10-13,2020-10-16,DHL
14990,15772,2021-11-10,2021-11-12,FedEx
14991,15773,2022-07-12,2022-07-21,UPS
14992,15774,2022-04-06,2022-04-15,Canada Post
14993,15775,2024-01-04,2024-01-09,UPS
14994,15776,2022-12-24,2022-12-31,UPS
14995,15777,2020-03-20,2020-03-27,UPS
14996,15778,2022-10-28,2022-10-29,FedEx
14997,15779,2023-02-23,2023-02-27,Canada Post
14998,15780,2023-10-06,2023-10-10,DHL
14999,15782,2022-11-20,2022-11-24,FedEx
15000,15783,2024-02-11,2024-02-19,Canada Post
15001,15784,2022-12-07,2022-12-17,USPS
15002,15785,2024-11-21,2024-11-22,DHL
15003,15786,2020-07-23,2020-08-02,Canada Post
15004,15787,2024-09-05,2024-09-08,UPS
15005,15788,2021-01-08,2021-01-15,UPS
15006,15789,2021-09-24,2021-09-29,DHL
15007,15790,2023-11-27,2023-12-02,FedEx
15008,15791,2021-10-18,2021-10-24,USPS
15009,15792,2021-12-25,2022-01-03,USPS
15010,15793,2022-11-30,2022-12-05,FedEx
15011,15794,2023-07-02,2023-07-12,USPS
15012,15795,2020-10-22,2020-10-26,Canada Post
15013,15796,2021-12-26,2021-12-27,USPS
15014,15797,2023-06-23,2023-06-24,DHL
15015,15798,2022-05-25,2022-06-02,USPS
15016,15799,2022-02-13,2022-02-16,USPS
15017,15800,2022-02-05,2022-02-11,Canada Post
15018,15801,2024-05-06,2024-05-15,USPS
15019,15802,2023-05-29,2023-06-02,FedEx
15020,15803,2023-11-20,2023-11-22,Canada Post
15021,15804,2022-08-30,2022-09-04,UPS
15022,15805,2022-09-05,2022-09-14,Canada Post
15023,15806,2020-05-01,2020-05-10,Canada Post
15024,15807,2020-10-05,2020-10-11,UPS
15025,15808,2023-08-08,2023-08-17,Canada Post
15026,15809,2021-03-17,2021-03-19,DHL
15027,15811,2022-03-07,2022-03-17,UPS
15028,15812,2021-07-01,2021-07-09,DHL
15029,15813,2023-10-22,2023-10-23,Canada Post
15030,15814,2022-03-21,2022-03-27,FedEx
15031,15815,2022-03-06,2022-03-13,USPS
15032,15816,2022-09-22,2022-09-26,DHL
15033,15817,2024-04-17,2024-04-18,Canada Post
15034,15818,2021-07-16,2021-07-24,FedEx
15035,15819,2020-11-12,2020-11-19,FedEx
15036,15820,2020-08-08,2020-08-12,DHL
15037,15821,2020-07-11,2020-07-15,DHL
15038,15822,2021-12-20,2021-12-23,Canada Post
15039,15823,2024-01-17,2024-01-24,FedEx
15040,15824,2020-06-18,2020-06-20,DHL
15041,15825,2024-02-08,2024-02-10,USPS
15042,15826,2023-07-20,2023-07-28,Canada Post
15043,15827,2023-07-24,2023-07-31,UPS
15044,15828,2022-12-11,2022-12-16,FedEx
15045,15829,2021-12-03,2021-12-04,FedEx
15046,15830,2023-08-04,2023-08-09,DHL
15047,15831,2022-03-26,2022-03-28,UPS
15048,15832,2023-02-10,2023-02-15,FedEx
15049,15833,2021-07-23,2021-07-30,USPS
15050,15834,2024-12-03,2024-12-12,UPS
15051,15835,2023-07-06,2023-07-11,FedEx
15052,15836,2022-04-25,2022-04-27,UPS
15053,15837,2021-08-13,2021-08-14,DHL
15054,15838,2020-03-21,2020-03-28,Canada Post
15055,15839,2023-10-21,2023-10-30,USPS
15056,15840,2020-11-07,2020-11-10,Canada Post
15057,15841,2023-12-16,2023-12-19,USPS
15058,15842,2023-02-14,2023-02-19,Canada Post
15059,15843,2020-03-15,2020-03-23,FedEx
15060,15844,2022-05-02,2022-05-11,DHL
15061,15845,2024-01-16,2024-01-21,UPS
15062,15846,2020-04-03,2020-04-05,UPS
15063,15847,2022-07-14,2022-07-15,USPS
15064,15849,2022-06-25,2022-06-30,DHL
15065,15850,2022-06-09,2022-06-13,USPS
15066,15852,2020-03-26,2020-04-03,UPS
15067,15853,2024-11-30,2024-12-07,Canada Post
15068,15854,2021-05-18,2021-05-27,FedEx
15069,15855,2023-07-10,2023-07-20,DHL
15070,15856,2024-04-05,2024-04-15,FedEx
15071,15857,2020-02-05,2020-02-06,UPS
15072,15858,2024-04-11,2024-04-20,UPS
15073,15859,2022-01-22,2022-01-29,UPS
15074,15860,2024-12-30,2025-01-07,UPS
15075,15861,2022-11-25,2022-12-04,DHL
15076,15862,2023-02-08,2023-02-15,UPS
15077,15863,2024-09-05,2024-09-13,UPS
15078,15864,2024-04-15,2024-04-17,USPS
15079,15865,2023-12-16,2023-12-21,DHL
15080,15866,2024-05-02,2024-05-04,DHL
15081,15867,2020-07-01,2020-07-10,USPS
15082,15868,2024-09-28,2024-10-01,FedEx
15083,15869,2020-10-03,2020-10-10,UPS
15084,15870,2020-08-16,2020-08-20,DHL
15085,15871,2020-06-11,2020-06-18,UPS
15086,15872,2024-12-02,2024-12-07,UPS
15087,15873,2023-08-31,2023-09-01,Canada Post
15088,15874,2024-06-04,2024-06-10,USPS
15089,15875,2023-10-25,2023-10-27,FedEx
15090,15876,2020-08-20,2020-08-25,USPS
15091,15877,2021-04-14,2021-04-21,UPS
15092,15878,2024-03-02,2024-03-08,UPS
15093,15879,2023-04-21,2023-04-28,UPS
15094,15880,2023-03-12,2023-03-20,USPS
15095,15881,2023-11-24,2023-11-27,USPS
15096,15882,2024-02-05,2024-02-12,UPS
15097,15883,2020-09-23,2020-09-29,Canada Post
15098,15884,2022-01-10,2022-01-18,USPS
15099,15885,2020-01-04,2020-01-10,FedEx
15100,15886,2024-09-10,2024-09-14,FedEx
15101,15887,2020-04-25,2020-05-04,UPS
15102,15888,2020-12-18,2020-12-21,FedEx
15103,15889,2024-10-12,2024-10-21,UPS
15104,15890,2024-02-25,2024-02-29,FedEx
15105,15891,2022-07-14,2022-07-17,USPS
15106,15892,2023-03-17,2023-03-22,USPS
15107,15893,2023-10-29,2023-10-30,DHL
15108,15895,2024-11-06,2024-11-09,Canada Post
15109,15896,2024-11-10,2024-11-11,DHL
15110,15897,2022-05-03,2022-05-07,Canada Post
15111,15898,2023-10-01,2023-10-11,UPS
15112,15899,2021-08-04,2021-08-08,FedEx
15113,15900,2020-09-17,2020-09-27,Canada Post
15114,15901,2023-12-12,2023-12-18,DHL
15115,15902,2023-04-06,2023-04-10,DHL
15116,15903,2020-08-14,2020-08-15,DHL
15117,15904,2023-12-14,2023-12-22,USPS
15118,15905,2020-12-14,2020-12-18,DHL
15119,15906,2020-12-08,2020-12-11,USPS
15120,15908,2022-06-16,2022-06-17,FedEx
15121,15909,2023-08-26,2023-09-03,Canada Post
15122,15910,2022-01-19,2022-01-27,UPS
15123,15911,2022-07-14,2022-07-18,Canada Post
15124,15912,2021-02-19,2021-02-25,Canada Post
15125,15913,2022-12-13,2022-12-15,DHL
15126,15914,2023-10-26,2023-11-05,USPS
15127,15915,2020-04-15,2020-04-17,DHL
15128,15916,2021-04-05,2021-04-14,UPS
15129,15917,2021-07-17,2021-07-18,USPS
15130,15918,2023-03-31,2023-04-05,DHL
15131,15919,2020-01-31,2020-02-10,Canada Post
15132,15920,2020-09-28,2020-10-02,UPS
15133,15921,2023-05-23,2023-05-29,FedEx
15134,15922,2020-04-04,2020-04-13,FedEx
15135,15923,2024-09-12,2024-09-20,USPS
15136,15924,2020-06-27,2020-07-04,Canada Post
15137,15925,2023-01-12,2023-01-22,USPS
15138,15926,2024-02-04,2024-02-11,USPS
15139,15927,2023-09-18,2023-09-24,FedEx
15140,15928,2021-10-28,2021-11-01,DHL
15141,15929,2023-08-16,2023-08-17,Canada Post
15142,15930,2022-01-01,2022-01-09,Canada Post
15143,15931,2023-08-05,2023-08-15,UPS
15144,15932,2020-02-14,2020-02-18,UPS
15145,15933,2024-07-01,2024-07-05,FedEx
15146,15934,2024-11-30,2024-12-04,FedEx
15147,15935,2020-01-21,2020-01-25,DHL
15148,15936,2022-10-26,2022-11-05,UPS
15149,15937,2020-04-08,2020-04-17,FedEx
15150,15938,2020-11-14,2020-11-24,DHL
15151,15939,2020-04-12,2020-04-22,Canada Post
15152,15940,2024-04-30,2024-05-07,USPS
15153,15941,2020-07-02,2020-07-12,DHL
15154,15942,2022-10-19,2022-10-28,Canada Post
15155,15943,2024-08-17,2024-08-18,FedEx
15156,15944,2020-02-09,2020-02-19,USPS
15157,15945,2022-03-31,2022-04-08,UPS
15158,15947,2021-09-08,2021-09-12,DHL
15159,15948,2021-06-27,2021-07-06,Canada Post
15160,15949,2021-09-14,2021-09-23,UPS
15161,15950,2021-09-23,2021-09-25,USPS
15162,15951,2023-05-28,2023-06-05,FedEx
15163,15952,2024-03-10,2024-03-13,Canada Post
15164,15953,2022-03-06,2022-03-15,Canada Post
15165,15954,2022-07-20,2022-07-27,DHL
15166,15955,2020-02-09,2020-02-12,UPS
15167,15956,2020-11-17,2020-11-25,USPS
15168,15957,2024-09-27,2024-09-28,USPS
15169,15958,2024-02-25,2024-02-28,UPS
15170,15959,2024-07-02,2024-07-11,Canada Post
15171,15960,2022-06-21,2022-06-29,Canada Post
15172,15961,2023-11-30,2023-12-02,USPS
15173,15962,2020-05-03,2020-05-06,DHL
15174,15963,2020-05-23,2020-05-24,DHL
15175,15964,2020-09-18,2020-09-24,DHL
15176,15965,2022-10-10,2022-10-20,DHL
15177,15966,2020-07-07,2020-07-10,FedEx
15178,15967,2020-11-03,2020-11-09,DHL
15179,15968,2024-09-25,2024-09-27,FedEx
15180,15969,2023-11-03,2023-11-11,UPS
15181,15970,2022-12-30,2022-12-31,Canada Post
15182,15971,2021-01-27,2021-01-31,DHL
15183,15972,2021-06-09,2021-06-16,Canada Post
15184,15973,2021-02-06,2021-02-08,DHL
15185,15974,2021-02-10,2021-02-18,UPS
15186,15975,2023-12-13,2023-12-17,DHL
15187,15976,2022-07-29,2022-08-04,USPS
15188,15977,2022-10-24,2022-10-27,DHL
15189,15978,2020-01-12,2020-01-21,Canada Post
15190,15979,2022-04-03,2022-04-09,FedEx
15191,15980,2023-07-08,2023-07-11,USPS
15192,15981,2024-11-03,2024-11-12,UPS
15193,15982,2023-01-07,2023-01-13,DHL
15194,15983,2020-10-14,2020-10-18,Canada Post
15195,15984,2021-11-22,2021-11-28,USPS
15196,15985,2024-10-10,2024-10-18,USPS
15197,15986,2020-12-01,2020-12-06,UPS
15198,15987,2021-11-06,2021-11-09,DHL
15199,15988,2021-12-17,2021-12-21,DHL
15200,15989,2022-06-19,2022-06-25,UPS
15201,15990,2020-01-06,2020-01-14,DHL
15202,15991,2021-09-13,2021-09-16,Canada Post
15203,15992,2024-03-05,2024-03-12,FedEx
15204,15993,2023-11-11,2023-11-17,FedEx
15205,15994,2021-06-24,2021-07-01,FedEx
15206,15995,2021-10-23,2021-11-02,USPS
15207,15996,2020-01-22,2020-01-30,DHL
15208,15997,2021-01-01,2021-01-04,Canada Post
15209,15998,2022-05-26,2022-06-02,FedEx
15210,15999,2020-01-23,2020-02-01,DHL
15211,16000,2023-08-02,2023-08-10,FedEx
15212,16001,2022-01-08,2022-01-13,Canada Post
15213,16002,2024-03-02,2024-03-03,Canada Post
15214,16003,2022-10-11,2022-10-13,DHL
15215,16004,2023-09-28,2023-10-01,USPS
15216,16005,2024-09-05,2024-09-08,DHL
15217,16006,2020-10-25,2020-11-03,UPS
15218,16007,2021-12-18,2021-12-24,USPS
15219,16008,2022-08-25,2022-09-02,USPS
15220,16009,2020-08-07,2020-08-17,FedEx
15221,16010,2024-06-28,2024-07-08,FedEx
15222,16011,2022-08-19,2022-08-27,USPS
15223,16012,2022-01-23,2022-01-30,FedEx
15224,16013,2020-11-20,2020-11-23,USPS
15225,16014,2021-08-09,2021-08-18,FedEx
15226,16015,2024-07-26,2024-08-04,USPS
15227,16016,2023-02-16,2023-02-22,FedEx
15228,16017,2020-01-28,2020-01-31,UPS
15229,16018,2021-04-06,2021-04-15,FedEx
15230,16019,2020-06-05,2020-06-08,FedEx
15231,16020,2022-04-12,2022-04-21,USPS
15232,16021,2020-10-17,2020-10-18,UPS
15233,16022,2022-03-25,2022-04-03,USPS
15234,16023,2021-08-08,2021-08-17,USPS
15235,16024,2023-12-15,2023-12-17,FedEx
15236,16025,2020-05-10,2020-05-13,Canada Post
15237,16026,2024-08-28,2024-09-04,DHL
15238,16027,2023-02-01,2023-02-10,USPS
15239,16028,2020-08-05,2020-08-07,UPS
15240,16029,2023-08-19,2023-08-20,UPS
15241,16030,2023-04-26,2023-05-06,UPS
15242,16031,2021-04-01,2021-04-06,UPS
15243,16032,2023-09-09,2023-09-13,DHL
15244,16033,2023-02-07,2023-02-09,FedEx
15245,16034,2023-11-06,2023-11-07,DHL
15246,16035,2022-11-21,2022-12-01,FedEx
15247,16036,2021-02-18,2021-02-24,UPS
15248,16037,2022-07-11,2022-07-19,Canada Post
15249,16038,2023-12-23,2024-01-02,FedEx
15250,16039,2022-04-04,2022-04-07,DHL
15251,16040,2021-11-29,2021-12-01,DHL
15252,16041,2023-07-27,2023-07-28,DHL
15253,16042,2024-03-29,2024-04-08,DHL
15254,16043,2022-08-12,2022-08-14,FedEx
15255,16044,2021-05-03,2021-05-13,Canada Post
15256,16045,2023-11-18,2023-11-26,USPS
15257,16046,2020-07-24,2020-07-30,UPS
15258,16047,2024-05-01,2024-05-08,USPS
15259,16048,2021-08-30,2021-09-04,FedEx
15260,16049,2023-05-23,2023-05-31,Canada Post
15261,16050,2020-02-22,2020-02-28,FedEx
15262,16051,2020-11-04,2020-11-08,FedEx
15263,16052,2022-08-24,2022-08-27,UPS
15264,16053,2022-03-28,2022-04-01,DHL
15265,16054,2022-05-16,2022-05-19,DHL
15266,16055,2023-07-05,2023-07-14,USPS
15267,16056,2022-02-18,2022-02-27,UPS
15268,16057,2024-01-13,2024-01-17,USPS
15269,16059,2023-10-13,2023-10-19,UPS
15270,16060,2024-12-09,2024-12-10,Canada Post
15271,16061,2023-11-14,2023-11-21,USPS
15272,16062,2022-06-22,2022-06-23,DHL
15273,16063,2024-09-26,2024-09-27,Canada Post
15274,16064,2022-12-27,2022-12-30,USPS
15275,16065,2020-12-10,2020-12-17,USPS
15276,16066,2021-02-15,2021-02-19,Canada Post
15277,16067,2024-07-07,2024-07-08,Canada Post
15278,16068,2021-09-13,2021-09-14,Canada Post
15279,16069,2023-11-22,2023-11-27,Canada Post
15280,16070,2023-07-08,2023-07-11,Canada Post
15281,16071,2023-04-13,2023-04-16,Canada Post
15282,16072,2020-07-23,2020-07-26,USPS
15283,16073,2023-05-27,2023-06-03,DHL
15284,16074,2021-02-23,2021-02-25,DHL
15285,16075,2024-08-04,2024-08-06,FedEx
15286,16076,2024-02-06,2024-02-09,UPS
15287,16077,2022-09-27,2022-10-05,FedEx
15288,16078,2020-10-05,2020-10-12,FedEx
15289,16079,2022-05-19,2022-05-28,DHL
15290,16080,2021-02-06,2021-02-10,UPS
15291,16081,2022-06-06,2022-06-16,FedEx
15292,16082,2023-01-01,2023-01-02,DHL
15293,16083,2022-12-03,2022-12-11,DHL
15294,16084,2021-11-12,2021-11-15,USPS
15295,16085,2020-07-09,2020-07-19,FedEx
15296,16086,2021-01-29,2021-01-31,FedEx
15297,16087,2021-08-23,2021-08-28,USPS
15298,16088,2023-01-23,2023-01-31,FedEx
15299,16089,2024-08-20,2024-08-28,Canada Post
15300,16090,2021-04-21,2021-04-28,USPS
15301,16091,2023-10-06,2023-10-14,Canada Post
15302,16092,2024-02-09,2024-02-16,DHL
15303,16093,2023-05-17,2023-05-25,Canada Post
15304,16094,2020-11-27,2020-11-29,UPS
15305,16095,2022-01-02,2022-01-10,Canada Post
15306,16096,2021-12-07,2021-12-09,UPS
15307,16097,2023-11-24,2023-11-27,DHL
15308,16098,2020-09-04,2020-09-13,FedEx
15309,16099,2023-02-08,2023-02-17,Canada Post
15310,16100,2020-02-14,2020-02-18,Canada Post
15311,16101,2024-01-09,2024-01-19,UPS
15312,16102,2024-10-19,2024-10-27,Canada Post
15313,16103,2021-04-30,2021-05-01,FedEx
15314,16104,2022-04-23,2022-05-01,FedEx
15315,16105,2021-06-13,2021-06-15,FedEx
15316,16106,2024-03-03,2024-03-10,USPS
15317,16107,2023-07-21,2023-07-30,Canada Post
15318,16108,2020-10-13,2020-10-18,DHL
15319,16109,2024-09-23,2024-09-27,USPS
15320,16110,2023-04-18,2023-04-26,FedEx
15321,16111,2022-10-06,2022-10-07,USPS
15322,16112,2023-07-14,2023-07-15,FedEx
15323,16113,2023-04-14,2023-04-17,Canada Post
15324,16114,2021-06-14,2021-06-19,FedEx
15325,16115,2024-07-01,2024-07-08,FedEx
15326,16116,2021-09-20,2021-09-27,USPS
15327,16117,2021-08-17,2021-08-22,USPS
15328,16118,2020-10-14,2020-10-22,UPS
15329,16119,2020-06-15,2020-06-19,Canada Post
15330,16120,2022-09-25,2022-10-02,UPS
15331,16121,2021-09-30,2021-10-03,FedEx
15332,16122,2020-03-03,2020-03-05,FedEx
15333,16123,2020-10-06,2020-10-08,UPS
15334,16124,2021-12-05,2021-12-08,USPS
15335,16125,2023-06-11,2023-06-15,Canada Post
15336,16126,2020-01-08,2020-01-11,FedEx
15337,16127,2023-09-27,2023-10-02,USPS
15338,16128,2022-06-01,2022-06-02,DHL
15339,16129,2022-09-26,2022-10-06,FedEx
15340,16130,2022-06-28,2022-06-30,USPS
15341,16131,2023-05-05,2023-05-10,USPS
15342,16132,2021-04-25,2021-05-02,UPS
15343,16133,2024-03-02,2024-03-07,UPS
15344,16134,2024-04-13,2024-04-20,DHL
